,TF,Target,Label
0,2,984,1
1,2,562,1
2,2,941,1
3,2,1058,1
4,2,655,1
5,2,762,1
6,2,635,1
7,2,82,1
8,2,450,1
9,2,140,1
10,2,1112,1
11,2,107,1
12,2,185,1
13,2,631,1
14,2,809,1
15,2,242,1
16,2,1083,1
17,2,953,1
18,2,531,1
19,2,1049,1
20,2,824,1
21,2,867,1
22,2,300,1
23,2,434,1
24,2,410,1
25,2,326,1
26,2,557,1
27,2,992,1
28,2,1097,1
29,2,37,1
30,2,380,1
31,2,826,1
32,2,399,1
33,2,127,1
34,2,1037,1
35,2,172,1
36,2,113,1
37,2,79,1
38,2,648,1
39,2,1085,1
40,2,1014,1
41,2,726,1
42,2,810,1
43,2,662,1
44,2,535,1
45,2,166,1
46,2,46,1
47,2,194,1
48,2,750,1
49,2,254,1
50,2,613,1
51,2,387,1
52,2,1151,1
53,2,1048,1
54,2,925,1
55,2,164,1
56,2,923,1
57,2,260,1
58,2,54,1
59,2,1066,1
60,2,524,1
61,2,598,1
62,2,572,1
63,2,832,1
64,2,229,1
65,2,1199,1
66,2,8,1
67,2,885,1
68,2,329,1
69,2,777,1
70,2,998,1
71,2,852,1
72,2,861,1
73,2,144,1
74,2,405,1
75,2,877,1
76,2,309,1
77,2,1089,1
78,2,1134,1
79,2,91,1
80,2,330,1
81,2,336,1
82,2,388,1
83,2,1132,1
84,2,295,1
85,2,143,1
86,2,946,1
87,2,318,1
88,2,169,1
89,2,137,1
90,2,339,1
91,2,369,1
92,2,840,1
93,2,1087,1
94,2,1198,1
95,2,22,1
96,2,857,1
97,2,614,1
98,2,853,1
99,2,26,1
100,2,609,1
101,2,905,1
102,2,767,1
103,2,87,1
104,2,467,1
105,2,508,1
106,2,644,1
107,2,800,1
108,2,1050,1
109,2,1135,1
110,2,590,1
111,2,1128,1
112,2,936,1
113,2,755,1
114,2,860,1
115,2,99,1
116,2,828,1
117,2,807,1
118,2,928,1
119,2,1149,1
120,2,413,1
121,2,30,1
122,2,327,1
123,2,794,1
124,2,198,1
125,2,384,1
126,2,697,1
127,2,394,1
128,2,1160,1
129,2,19,1
130,2,1021,1
131,2,601,1
132,2,97,1
133,2,510,1
134,2,304,1
135,2,1188,1
136,2,1122,1
137,2,632,1
138,2,59,1
139,2,805,1
140,2,521,1
141,2,1034,1
142,2,731,1
143,2,1002,1
144,2,1176,1
145,2,883,1
146,2,33,1
147,2,667,1
148,2,451,1
149,2,1038,1
150,2,12,1
151,2,432,1
152,2,75,1
153,2,760,1
154,2,441,1
155,2,957,1
156,2,1051,1
157,2,973,1
158,2,736,1
159,2,901,1
160,2,43,1
161,2,210,1
162,2,381,1
163,2,1041,1
164,2,716,1
165,2,823,1
166,2,204,1
167,2,1081,1
168,2,154,1
169,2,834,1
170,2,778,1
171,2,847,1
172,2,406,1
173,2,878,1
174,2,1073,1
175,2,1109,1
176,2,337,1
177,2,1159,1
178,2,279,1
179,2,1178,1
180,2,159,1
181,2,132,1
182,2,779,1
183,2,788,1
184,2,393,1
185,2,1133,1
186,2,150,1
187,2,487,1
188,2,1061,1
189,2,539,1
190,2,833,1
191,2,870,1
192,2,448,1
193,2,1,1
194,2,869,1
195,2,675,1
196,2,13,1
197,2,389,1
198,2,131,1
199,2,61,1
200,2,379,1
201,2,514,1
202,2,486,1
203,2,603,1
204,2,1030,1
205,2,1193,1
206,2,252,1
207,2,907,1
208,2,505,1
209,2,607,1
210,2,65,1
211,2,1004,1
212,2,0,1
213,2,503,1
214,2,1174,1
215,2,618,1
216,2,21,1
217,2,109,1
218,2,845,1
219,2,848,1
220,2,378,1
221,2,836,1
222,2,938,1
223,2,370,1
224,2,447,1
225,2,1150,1
226,2,1076,1
227,2,819,1
228,2,1125,1
229,2,633,1
230,2,781,1
231,2,663,1
232,2,44,1
233,2,565,1
234,2,244,1
235,2,84,1
236,2,1101,1
237,2,315,1
238,2,199,1
239,2,740,1
240,2,782,1
241,2,813,1
242,2,773,1
243,2,1189,1
244,2,301,1
245,2,622,1
246,2,177,1
247,2,686,1
248,2,322,1
249,2,247,1
250,2,1095,1
251,2,1035,1
252,2,479,1
253,2,178,1
254,2,811,1
255,2,41,1
256,2,402,1
257,2,776,1
258,2,1139,1
259,2,416,1
260,2,268,1
261,2,1108,1
262,2,705,1
263,2,141,1
264,2,599,1
265,2,769,1
266,2,135,1
267,2,439,1
268,2,759,1
269,2,950,1
270,2,948,1
271,2,209,1
272,2,375,1
273,2,299,1
274,2,1180,1
275,2,732,1
276,2,506,1
277,2,789,1
278,2,1116,1
279,2,629,1
280,2,553,1
281,2,717,1
282,2,117,1
283,2,297,1
284,2,541,1
285,2,1091,1
286,2,259,1
287,2,1169,1
288,2,996,1
289,2,588,1
290,2,604,1
291,2,1057,1
292,2,849,1
293,2,668,1
294,2,1194,1
295,2,246,1
296,2,1117,1
297,2,795,1
298,2,587,1
299,2,160,1
300,2,1054,1
301,2,522,1
302,2,29,1
303,2,1173,1
304,2,612,1
305,2,540,1
306,2,678,1
307,2,529,1
308,2,743,1
309,2,942,1
310,2,499,1
311,2,1010,1
312,2,608,1
313,2,111,1
314,2,593,1
315,2,344,1
316,2,312,1
317,2,222,1
318,2,184,1
319,2,294,1
320,2,35,1
321,2,426,1
322,2,1121,1
323,2,808,1
324,2,580,1
325,2,507,1
326,2,684,1
327,2,558,1
328,2,285,1
329,2,179,1
330,2,390,1
331,2,702,1
332,2,643,1
333,2,63,1
334,2,879,1
335,2,523,1
336,2,968,1
337,2,76,1
338,2,64,1
339,2,118,1
340,2,642,1
341,2,707,1
342,2,1025,1
343,2,919,1
344,2,1102,1
345,2,269,1
346,2,546,1
347,2,888,1
348,2,989,1
349,2,943,1
350,2,1171,1
351,2,679,1
352,2,963,1
353,2,814,1
354,2,862,1
355,2,95,1
356,2,710,1
357,2,564,1
358,2,1013,1
359,2,15,1
360,2,1172,1
361,2,465,1
362,2,831,1
363,2,442,1
364,2,245,1
365,2,1016,1
366,2,36,1
367,2,408,1
368,2,273,1
369,2,1195,1
370,2,713,1
371,2,280,1
372,2,509,1
373,2,1023,1
374,2,882,1
375,2,745,1
376,2,576,1
377,2,949,1
378,2,255,1
379,2,1046,1
380,2,792,1
381,2,718,1
382,2,563,1
383,2,744,1
384,2,542,1
385,2,50,1
386,2,1145,1
387,2,818,1
388,2,281,1
389,2,827,1
390,2,1078,1
391,2,94,1
392,2,133,1
393,2,532,1
394,2,167,1
395,2,660,1
396,2,971,1
397,2,595,1
398,2,895,1
399,2,1019,1
400,2,1127,1
401,2,761,1
402,2,898,1
403,2,53,1
404,2,464,1
405,2,435,1
406,2,756,1
407,2,495,1
408,2,264,1
409,2,5,1
410,2,14,1
411,2,739,1
412,2,649,1
413,2,409,1
414,2,292,1
415,2,282,1
416,2,926,1
417,2,333,1
418,2,1070,1
419,2,980,1
420,2,207,1
421,2,9,1
422,2,1185,1
423,2,1183,1
424,2,1015,1
425,2,656,1
426,2,1138,1
427,2,1111,1
428,2,347,1
429,2,625,1
430,2,392,1
431,2,368,1
432,2,491,1
433,2,396,1
434,2,182,1
435,2,313,1
436,2,825,1
437,2,623,1
438,2,58,1
439,2,397,1
440,2,7,1
441,2,859,1
442,2,574,1
443,2,502,1
444,2,961,1
445,2,687,1
446,2,682,1
447,2,47,1
448,2,924,1
449,2,6,1
450,2,253,1
451,2,624,1
452,2,278,1
453,2,741,1
454,2,98,1
455,2,720,1
456,2,342,1
457,2,908,1
458,2,706,1
459,2,1115,1
460,2,584,1
461,2,27,1
462,2,894,1
463,2,519,1
464,2,785,1
465,2,471,1
466,2,38,1
467,2,672,1
468,2,1126,1
469,2,1039,1
470,2,1032,1
471,2,90,1
472,2,658,1
473,2,180,1
474,2,641,1
475,2,335,1
476,2,511,1
477,2,545,1
478,2,477,1
479,2,197,1
480,2,934,1
481,2,355,1
482,2,125,1
483,2,353,1
484,2,365,1
485,2,666,1
486,2,892,1
487,2,60,1
488,2,492,1
489,2,680,1
490,2,1003,1
491,2,873,1
492,2,11,1
493,2,223,1
494,2,1140,1
495,2,1098,1
496,2,918,1
497,2,377,1
498,2,1064,1
499,2,874,1
500,2,554,1
501,2,1200,1
502,2,112,1
503,2,955,1
504,2,316,1
505,2,673,1
506,2,916,1
507,2,306,1
508,2,921,1
509,2,846,1
510,2,120,1
511,2,1060,1
512,2,798,1
513,2,248,1
514,2,544,1
515,2,551,1
516,2,212,1
517,2,345,1
518,2,772,1
519,2,403,1
520,2,193,1
521,2,3,1
522,2,947,1
523,2,944,1
524,2,829,1
525,2,815,1
526,2,391,1
527,2,922,1
528,2,359,1
529,2,937,1
530,2,1107,1
531,2,81,1
532,2,272,1
533,2,338,1
534,2,958,1
535,2,276,1
536,2,146,1
537,2,250,1
538,2,153,1
539,2,100,1
540,2,1144,1
541,2,283,1
542,2,425,1
543,2,724,1
544,2,1104,1
545,2,698,1
546,2,152,1
547,2,480,1
548,2,1158,1
549,2,49,1
550,2,415,1
551,2,579,1
552,2,1113,1
553,2,534,1
554,2,893,1
555,2,600,1
556,2,504,1
557,2,114,1
558,2,715,1
559,2,512,1
560,2,712,1
561,2,320,1
562,2,428,1
563,2,363,1
564,2,386,1
565,2,1007,1
566,2,787,1
567,2,997,1
568,2,586,1
569,2,235,1
570,2,890,1
571,2,308,1
572,2,1105,1
573,2,704,1
574,2,889,1
575,2,570,1
576,2,372,1
577,2,310,1
578,2,440,1
579,2,530,1
580,2,1052,1
581,2,1181,1
582,2,321,1
583,2,1153,1
584,2,1165,1
585,2,284,1
586,2,121,1
587,2,496,1
588,2,367,1
589,2,589,1
590,2,856,1
591,2,691,1
592,2,433,1
593,2,526,1
594,2,723,1
595,2,1131,1
596,2,129,1
597,2,876,1
598,2,196,1
599,2,142,1
600,2,784,1
601,2,844,1
602,2,1088,1
603,2,501,1
604,2,67,1
605,2,296,1
606,2,863,1
607,2,797,1
608,2,722,1
609,2,423,1
610,2,700,1
611,2,830,1
612,2,20,1
613,2,1146,1
614,2,839,1
615,2,620,1
616,2,757,1
617,2,518,1
618,2,822,1
619,2,233,1
620,2,187,1
621,2,939,1
622,2,1044,1
623,9,440,1
624,9,1191,1
625,9,365,1
626,9,144,1
627,9,468,1
628,9,1101,1
629,9,1112,1
630,9,613,1
631,9,783,1
632,9,1171,1
633,9,148,1
634,9,1142,1
635,9,855,1
636,9,26,1
637,9,54,1
638,9,806,1
639,9,1202,1
640,9,95,1
641,9,55,1
642,9,280,1
643,9,311,1
644,9,554,1
645,9,675,1
646,9,201,1
647,9,564,1
648,9,562,1
649,9,185,1
650,9,923,1
651,9,753,1
652,9,351,1
653,9,826,1
654,9,58,1
655,9,128,1
656,9,81,1
657,9,707,1
658,9,1026,1
659,9,497,1
660,9,1031,1
661,9,779,1
662,9,941,1
663,9,432,1
664,9,134,1
665,9,107,1
666,9,229,1
667,9,1071,1
668,9,140,1
669,9,34,1
670,9,685,1
671,9,36,1
672,9,893,1
673,9,1170,1
674,9,301,1
675,9,307,1
676,9,1039,1
677,9,314,1
678,9,517,1
679,9,670,1
680,9,127,1
681,9,616,1
682,9,702,1
683,9,487,1
684,9,183,1
685,9,1056,1
686,9,970,1
687,9,448,1
688,9,771,1
689,9,954,1
690,9,303,1
691,9,961,1
692,9,208,1
693,9,880,1
694,9,444,1
695,9,186,1
696,9,949,1
697,9,541,1
698,9,298,1
699,9,569,1
700,9,464,1
701,9,1119,1
702,9,789,1
703,9,909,1
704,9,824,1
705,9,1013,1
706,9,210,1
707,9,899,1
708,9,22,1
709,9,599,1
710,9,805,1
711,9,981,1
712,9,1086,1
713,9,1186,1
714,9,838,1
715,9,309,1
716,9,878,1
717,9,304,1
718,9,900,1
719,9,502,1
720,9,187,1
721,9,766,1
722,9,1061,1
723,9,745,1
724,9,1098,1
725,9,1017,1
726,9,890,1
727,9,775,1
728,9,1045,1
729,9,1053,1
730,9,674,1
731,9,1150,1
732,9,131,1
733,9,875,1
734,9,287,1
735,9,1153,1
736,9,477,1
737,9,809,1
738,9,1125,1
739,9,646,1
740,9,547,1
741,9,1172,1
742,9,867,1
743,9,887,1
744,9,1195,1
745,9,191,1
746,9,582,1
747,9,490,1
748,9,1011,1
749,9,854,1
750,9,1129,1
751,9,326,1
752,9,381,1
753,9,385,1
754,9,360,1
755,9,721,1
756,9,629,1
757,9,666,1
758,9,938,1
759,9,834,1
760,9,532,1
761,9,37,1
762,9,716,1
763,9,843,1
764,9,233,1
765,9,761,1
766,9,154,1
767,9,916,1
768,9,179,1
769,9,723,1
770,9,609,1
771,9,1005,1
772,9,821,1
773,9,563,1
774,9,302,1
775,9,546,1
776,9,221,1
777,9,157,1
778,9,4,1
779,9,39,1
