,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
LARS2,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
SLC35D3,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
PPCDC,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
NUDT19,4.362656,-0.013019901,-0.05102732,-0.06711858,-0.04267236,4.5438843,-0.036266554,-0.059408147,-0.031768277,4.5624876,-0.036628336,-0.003495449,3.1913116,-0.034641508,4.420614,-0.04923257
UNC93B1,3.8389215,-0.0085606845,-0.044263456,-0.064924136,-0.039570343,4.407142,-0.029298896,-0.05390835,-0.028805396,4.3503327,-0.033128444,-0.00033303595,2.4252005,-0.033344407,4.049938,-0.041315757
H2-Q6,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
PRUNE2,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
ABCG3,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
CCL9,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
PF4,3.993757,-0.011256508,-0.047568932,-0.061942227,-0.03946053,4.2211347,-0.032557786,-0.054420948,-0.028826633,4.1636567,-0.033043858,-0.00324107,2.8571599,-0.031878512,4.074987,-0.04480887
VAMP5,4.457757,-0.009617418,-0.041520424,-0.07086799,-0.03382231,3.900561,-0.033831805,-0.04850761,-0.03118472,3.82877,-0.029779742,0.19070268,2.7439759,-0.0388016,4.2176223,-0.041310273
IL18RAP,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
TMEM37,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
SLC6A15,4.25951,-0.012688642,-0.04994132,-0.066180766,-0.041958697,4.4592376,-0.03538791,-0.05850558,-0.031106846,4.4612503,-0.03584795,-0.003494597,3.1216397,-0.034087118,4.3388047,-0.0480978
IL10RA,8.811873,-0.023027346,-0.09091011,-0.12336894,-0.06735437,8.0883,-0.07010073,-0.11244924,-0.07025637,7.817048,-0.06000857,-0.0008871207,6.147207,-0.06354435,9.86995,-0.100911565
CD38,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
CCNG2,4.2342277,-0.010795623,-0.055476725,-0.068122245,-0.04080091,4.384699,-0.03754721,-0.059715535,-0.028074287,4.562324,-0.041032705,-0.0036474217,2.7964365,-0.031043118,4.3202276,-0.04482232
DUSP1,4.9646215,-0.01391209,-0.058762696,-0.07526488,-0.050647806,4.917718,-0.04031941,-0.06461836,-0.0348403,5.45861,-0.038579956,-0.000957453,3.6481352,-0.039811168,4.930874,-0.054492135
NCKAP1,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
IGHV1-76,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
TTC39B,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
CD244A,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
APOE,4.5326514,-0.013172169,-0.052755564,-0.06944489,-0.044113845,4.6782904,-0.037536602,-0.060854264,-0.03307348,4.7427554,-0.037236944,-0.0034163767,3.332142,-0.035973053,4.642832,-0.051145323
CHIL5,9.243449,-0.031000206,-0.092286505,-0.13367812,-0.08042656,8.669609,-0.07536607,-0.12149103,-0.06794187,8.545605,-0.072744705,-0.0056832163,7.033603,-0.06430463,9.374825,-0.09784148
