,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PDCD2,-0.058326405,8.309052,3.424816,-0.0682762,-0.074669145,-0.0042582746,-0.024882104,5.8545017,-0.0639585,-0.06455369,-0.032203462,5.0189424,6.7802286,-0.075414196,6.67063,-0.030301545
MBTD1,-0.059928097,8.530148,3.5121713,-0.07014814,-0.0766935,-0.0043766308,-0.025637053,5.997301,-0.06571219,-0.066307046,-0.03307483,5.1646876,6.953246,-0.07737237,6.868557,-0.030964028
SMAD2,-0.055661313,7.9524508,3.282466,-0.064544134,-0.071350865,-0.0036229836,-0.024805376,5.6358624,-0.061141938,-0.06164835,-0.030747969,4.6913776,6.5059037,-0.0712628,6.375065,-0.028903238
ARID3B,-0.059936192,8.541353,3.514892,-0.070183754,-0.076767065,-0.0043661785,-0.025638344,6.003143,-0.06577104,-0.06636021,-0.033102036,5.173009,6.9582553,-0.07742546,6.8778377,-0.030914119
HOMER1,-0.058323722,8.300123,3.422184,-0.068229534,-0.07460537,-0.004268135,-0.02489182,5.8474255,-0.06390264,-0.06451579,-0.032181304,5.0097375,6.7733383,-0.07535462,6.6607285,-0.03034083
GYPE,-0.07021207,10.112907,3.9349227,-0.085332796,-0.092451826,-0.007869401,-0.03059791,7.1150403,-0.07919965,-0.08206831,-0.040108748,6.280455,8.195974,-0.09046774,8.255149,-0.03191785
ZBTB2,-0.06582905,9.453661,3.846348,-0.07814,-0.08553359,-0.0051538274,-0.028486371,6.6379886,-0.07343583,-0.07358735,-0.036632553,5.8771853,7.731,-0.08538301,7.7532463,-0.032447252
MRS2,-0.07021207,10.112907,3.9349227,-0.085332796,-0.092451826,-0.007869401,-0.03059791,7.1150403,-0.07919965,-0.08206831,-0.040108748,6.280455,8.195974,-0.09046774,8.255149,-0.03191785
ISCA1,-0.056952227,8.123197,3.3554235,-0.066621244,-0.07283743,-0.0041285777,-0.024363589,5.726105,-0.06244403,-0.063060604,-0.031475473,4.88131,6.6217875,-0.07381268,6.4871554,-0.029839784
AMN1,-0.057524547,8.185482,3.3799212,-0.067289144,-0.07354523,-0.0042475117,-0.02450347,5.772846,-0.06301963,-0.06355224,-0.0316975,4.931976,6.6787148,-0.0744101,6.5558577,-0.029986637
ITGA4,-0.06328773,8.971457,3.681344,-0.07428079,-0.08108795,-0.004739751,-0.027222013,6.2882752,-0.06941424,-0.070088305,-0.03493482,5.4900594,7.342869,-0.08134063,7.3068576,-0.031990863
CYP1B1,-0.060649365,8.593666,3.5384927,-0.07104974,-0.07751069,-0.004600792,-0.026261806,6.050818,-0.06658464,-0.067001544,-0.033431698,5.213704,7.048661,-0.07808288,6.958333,-0.031188488
POLR2A,-0.058745954,8.362552,3.4470506,-0.0687435,-0.07517249,-0.0042884285,-0.025058921,5.8889775,-0.06437642,-0.06499511,-0.032414563,5.0517135,6.8237243,-0.07589442,6.7186346,-0.03049478
IGDCC4,-0.0669446,8.022634,3.6808026,-0.065983884,-0.075376526,-0.0013675105,-0.023700383,5.735827,-0.06665899,-0.06606033,-0.030449333,5.0405746,6.3267274,-0.079496354,7.304751,-0.037232142
AIF1L,-0.07021207,10.112907,3.9349227,-0.085332796,-0.092451826,-0.007869401,-0.03059791,7.1150403,-0.07919965,-0.08206831,-0.040108748,6.280455,8.195974,-0.09046774,8.255149,-0.03191785
NIPSNAP1,-0.056955375,8.129038,3.3566284,-0.0666854,-0.07290086,-0.00418734,-0.024378054,5.7310486,-0.062489398,-0.063079655,-0.03151299,4.8890786,6.626664,-0.07392065,6.5017643,-0.029854834
VHL,-0.058173835,8.30249,3.4223251,-0.068115346,-0.07450335,-0.0042528943,-0.024871377,5.853014,-0.063910864,-0.064405896,-0.032108665,5.008663,6.7676606,-0.075304545,6.662328,-0.030208657
KLHL6,-0.07021207,10.112907,3.9349227,-0.085332796,-0.092451826,-0.007869401,-0.03059791,7.1150403,-0.07919965,-0.08206831,-0.040108748,6.280455,8.195974,-0.09046774,8.255149,-0.03191785
NR3C1,-0.053044036,8.856466,3.3472488,-0.07089739,-0.06822894,-0.004508612,-0.017542057,5.70193,-0.058134254,-0.069466956,-0.03065695,4.360544,6.4504128,-0.077780195,6.074328,-0.02933589
SECISBP2L,-0.05811427,8.275615,3.412858,-0.067943014,-0.07431195,-0.004220125,-0.024806311,5.829613,-0.06366572,-0.06427067,-0.032079536,4.9879265,6.745683,-0.07511816,6.6331067,-0.030285722
SH3BP5,-0.057741255,8.223166,3.3919344,-0.06752221,-0.073842496,-0.00420676,-0.024615735,5.794197,-0.06324901,-0.063879825,-0.031872492,4.954594,6.7055917,-0.07466336,6.5870256,-0.030116094
ARID3A,-0.06503563,7.8484735,3.4375873,-0.06676945,-0.06985629,-0.005437257,-0.028665321,5.550478,-0.063970625,-0.061374385,-0.029983189,4.7529783,6.2848773,-0.06827728,6.6167555,-0.038004838
ASNS,-0.05770071,8.208935,3.3872747,-0.06743885,-0.07376135,-0.0042049685,-0.024629358,5.7864685,-0.06317405,-0.063780315,-0.03183143,4.94545,6.6979904,-0.07456301,6.5738435,-0.030153507
ARHGAP28,-0.05838412,8.318949,3.434138,-0.068268836,-0.07466176,-0.0042572925,-0.024977054,5.8551106,-0.06404995,-0.06459337,-0.032198165,5.022062,6.77536,-0.07546016,6.6665807,-0.030403871
TJP2,-0.057485137,7.736657,3.3728223,-0.064150944,-0.06279777,-0.00073912746,-0.020615317,5.943185,-0.05115942,-0.056261446,-0.032838345,4.1900406,6.864707,-0.06751487,6.841129,-0.025894238
UCHL3,-0.061477754,8.699403,3.5802412,-0.07200727,-0.07854511,-0.004622578,-0.026432833,6.1076584,-0.06726772,-0.06795354,-0.03385602,5.291354,7.1254334,-0.07900964,7.0501795,-0.03147574
RIN2,-0.068821296,9.813622,3.9824672,-0.08171587,-0.08942321,-0.00589593,-0.030154685,6.90501,-0.076985635,-0.077047974,-0.038177293,6.103535,8.046418,-0.08884491,8.060922,-0.033826783
URB2,-0.058137786,8.276096,3.4133308,-0.06797929,-0.07435024,-0.004234066,-0.024803547,5.8314548,-0.0636853,-0.06429365,-0.03207915,4.9896564,6.7502623,-0.07512939,6.635289,-0.03029814
DNAJC16,-0.060167093,8.510194,3.509708,-0.070406176,-0.07676409,-0.0046461304,-0.026013726,5.9958777,-0.065937534,-0.066438444,-0.033127274,5.1523027,6.975317,-0.07747314,6.8641944,-0.031176487
RAX2,-0.07021207,10.112907,3.9349227,-0.085332796,-0.092451826,-0.007869401,-0.03059791,7.1150403,-0.07919965,-0.08206831,-0.040108748,6.280455,8.195974,-0.09046774,8.255149,-0.03191785
HIF1A,-0.05950278,8.474639,3.4897594,-0.069640905,-0.07620528,-0.0043369834,-0.025516314,5.963202,-0.06530993,-0.065828644,-0.03285585,5.1298757,6.9088955,-0.076865084,6.816459,-0.030804114
PHC1,-0.06542346,9.352897,3.8236215,-0.077243075,-0.08483238,-0.0049608354,-0.028511686,6.584437,-0.072788455,-0.072791,-0.036270995,5.781031,7.665461,-0.084532276,7.642022,-0.03272097
DNAJB14,-0.06582905,9.453661,3.846348,-0.07814,-0.08553359,-0.0051538274,-0.028486371,6.6379886,-0.07343583,-0.07358735,-0.036632553,5.8771853,7.731,-0.08538301,7.7532463,-0.032447252
PDGFRA,-0.064465,9.175014,3.7568047,-0.07592004,-0.08303274,-0.004852833,-0.027699055,6.436881,-0.07109391,-0.07159058,-0.03562933,5.6477456,7.50856,-0.08306437,7.489995,-0.032380152
PLK2,-0.05779723,8.245744,3.3978622,-0.06767305,-0.073983595,-0.0042173895,-0.024667468,5.8126917,-0.06343002,-0.06401215,-0.031940296,4.970511,6.7233953,-0.0748189,6.612293,-0.030052664
PRMT3,-0.058284152,8.304255,3.4272184,-0.06818756,-0.07454542,-0.0042730346,-0.024925265,5.8476343,-0.06396074,-0.06448786,-0.03214956,5.016901,6.7679353,-0.075348735,6.658019,-0.030333778
TRPC4,-0.051574267,8.568384,3.399895,-0.057501934,-0.07075077,-0.0024561605,-0.028693706,5.66633,-0.06435075,-0.057774168,-0.033811096,4.594415,6.4282975,-0.06888679,5.7918844,-0.023484541
MEX3C,-0.055873413,7.9772434,3.1030736,-0.06816377,-0.069944784,-0.013096612,-0.032569434,6.055135,-0.06776002,-0.058646254,-0.040676177,5.521734,6.7326226,-0.08015837,6.551713,-0.022267815
CDC25C,-0.061856184,7.4280157,3.1966634,-0.057094753,-0.078827314,-0.0026098453,-0.02161048,5.3261456,-0.05211435,-0.054425612,-0.030611923,4.7283025,6.176421,-0.059552304,4.9806724,-0.041386254
REL,-0.057779554,8.232678,3.3951323,-0.067562684,-0.07385977,-0.004208969,-0.024636537,5.7973943,-0.06329461,-0.06393964,-0.03190607,4.957559,6.7059584,-0.07474,6.5930185,-0.030123034
CHD9,-0.057588,8.20869,3.3892922,-0.06738013,-0.07367131,-0.0041845078,-0.02464394,5.7867713,-0.06315084,-0.063744254,-0.03180922,4.940199,6.695568,-0.07456426,6.566806,-0.030108582
PBXIP1,-0.057105392,8.162463,3.3719459,-0.066891424,-0.07310852,-0.004128433,-0.024525272,5.75443,-0.06275052,-0.06331148,-0.031602573,4.904684,6.652586,-0.07413538,6.5183635,-0.029881539
NIN,-0.06068172,8.612133,3.549228,-0.07115459,-0.077769615,-0.0044942703,-0.026147574,6.076504,-0.0666273,-0.067064896,-0.033472512,5.229487,7.069034,-0.07821481,6.959658,-0.03130909
EXOSC3,-0.061965816,8.799631,3.6192548,-0.072673015,-0.07940861,-0.0046363696,-0.026598088,6.1927967,-0.06808816,-0.068557575,-0.03418551,5.362081,7.19745,-0.07987913,7.128103,-0.03176135
ZDHHC2,-0.06236479,8.851025,3.6367729,-0.07316852,-0.0798773,-0.004638649,-0.026671926,6.211815,-0.06835718,-0.06905576,-0.03439131,5.397164,7.237304,-0.080258004,7.1789665,-0.031791955
TRIB1,-0.05968438,8.514824,3.5046873,-0.06986662,-0.07647217,-0.004319312,-0.025552616,5.987591,-0.065545455,-0.066090204,-0.03296302,5.1496754,6.9321156,-0.077147685,6.851075,-0.030833093
PLOD2,-0.060157392,8.586676,3.5333982,-0.070487835,-0.07722413,-0.004344786,-0.025829501,6.0436625,-0.06621023,-0.06663139,-0.03323086,5.206321,7.001493,-0.0777688,6.92341,-0.030993182
EPHA4,-0.058194827,8.302071,3.420194,-0.06810965,-0.07449945,-0.0042523816,-0.024843056,5.8492413,-0.06387681,-0.06444346,-0.032156587,5.0072637,6.7634,-0.07531341,6.6595144,-0.030232416
PRSS23,-0.07021207,10.112907,3.9349227,-0.085332796,-0.092451826,-0.007869401,-0.03059791,7.1150403,-0.07919965,-0.08206831,-0.040108748,6.280455,8.195974,-0.09046774,8.255149,-0.03191785
