,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TFRC,-0.054812282,-0.053116888,-0.06529305,6.342588,-0.04440334,-0.08825416,-0.043322943,-0.0720948,-0.037054677,-0.028194556,-0.0045695407,6.5779114,-0.06311178,7.1189294,-0.043634407,-0.004973238
GPX3,-0.05802868,-0.050470617,-0.06408324,6.826523,-0.044895425,-0.0863033,-0.053413395,-0.07318958,-0.036385998,-0.03571641,-0.00621785,7.35343,-0.05704715,8.100605,-0.03812231,-0.009905343
MYBL2,-0.057908297,-0.050336793,-0.063907,6.8126793,-0.04481517,-0.08607885,-0.05332701,-0.073007025,-0.03628835,-0.035626613,-0.00622746,7.339542,-0.056948885,8.086825,-0.038028453,-0.009879273
NUTF2-PS2,-0.06337876,-0.055135574,-0.06924496,7.436053,-0.048384096,-0.09417857,-0.05838591,-0.0793201,-0.03973969,-0.038957242,-0.0070013963,7.999394,-0.061932005,8.854816,-0.041739896,-0.011017992
GM37404,-0.06329675,-0.05519121,-0.069222555,7.438722,-0.04832706,-0.0941309,-0.058421094,-0.07925054,-0.039732207,-0.038924813,-0.006991036,7.9922976,-0.061977595,8.851188,-0.041748818,-0.010946858
NFYB,-0.05822707,-0.050602928,-0.064165905,6.843113,-0.045034617,-0.08653338,-0.053593893,-0.07331689,-0.036453612,-0.035829034,-0.0062591243,7.3736715,-0.057195924,8.127961,-0.038252525,-0.009921832
GRHL1,-0.05856397,-0.051017288,-0.064584725,6.8851533,-0.04528717,-0.08711813,-0.0539134,-0.07380958,-0.036719456,-0.03608684,-0.006351614,7.422379,-0.057637498,8.173737,-0.038403887,-0.009933982
FHL2,-0.058336835,-0.050803676,-0.06437715,6.8636537,-0.04515074,-0.08684571,-0.05365755,-0.07351445,-0.036540892,-0.03592748,-0.0062684254,7.397452,-0.057347104,8.14197,-0.03835718,-0.009997514
RNF19A,-0.05813275,-0.050578974,-0.0641304,6.8350086,-0.045006342,-0.086462185,-0.053483866,-0.0732577,-0.036408227,-0.035773557,-0.00622966,7.36534,-0.057191234,8.115452,-0.03816068,-0.009866099
PLAG1,-0.058487453,-0.050918464,-0.06451282,6.8735147,-0.04523671,-0.08697766,-0.05383948,-0.073753715,-0.036629524,-0.036111258,-0.0063474285,7.4060535,-0.05747905,8.155706,-0.03833192,-0.009912756
YAF2,-0.06337876,-0.055135574,-0.06924496,7.436053,-0.048384096,-0.09417857,-0.05838591,-0.0793201,-0.03973969,-0.038957242,-0.0070013963,7.999394,-0.061932005,8.854816,-0.041739896,-0.011017992
GRB10,-0.06337876,-0.055135574,-0.06924496,7.436053,-0.048384096,-0.09417857,-0.05838591,-0.0793201,-0.03973969,-0.038957242,-0.0070013963,7.999394,-0.061932005,8.854816,-0.041739896,-0.011017992
EWSR1,-0.06377938,-0.037821684,-0.062902756,6.104101,-0.030906452,-0.081671886,-0.042282976,-0.060363285,-0.039580602,-0.037235886,0.0022258162,6.4983606,-0.0431119,7.6242337,-0.037195582,-0.015242166
RYBP,-0.058824506,-0.051266126,-0.06484951,6.9155836,-0.045519784,-0.08755072,-0.054206852,-0.07418647,-0.03687934,-0.036288857,-0.006383813,7.454026,-0.057843518,8.212899,-0.038574655,-0.009972684
