,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
KRT8,6.527781,1.7814755,5.483735,-0.06212495,6.6259837,5.8887014,3.659436,5.9147286,4.1615934,4.0650063,3.816117,-0.058316838,3.6151044,-0.06923408,3.7933276,2.461673
APPBP2,6.541753,1.7932025,5.4965816,-0.062322363,6.6442432,5.9037037,3.6690931,5.934621,4.175085,4.074341,3.831354,-0.05846566,3.613156,-0.06944191,3.809612,2.470189
GM24455,6.617116,2.6349547,3.7337432,-0.06302418,7.2600594,5.800199,4.4342847,6.6796412,5.745177,4.599374,5.163779,-0.07210705,-0.0032456475,-0.09212437,4.38457,2.4840007
GM26280,7.0124197,2.8996835,3.8927426,-0.062195044,7.3304,6.01738,3.9700806,6.1950545,5.6078744,4.3777523,4.523986,-0.07269368,-0.0026944797,-0.091736965,5.0829077,2.5307648
SOX2,6.2394595,2.269023,4.5276136,-0.05956717,6.39908,5.713221,3.7039008,5.9810004,4.9913554,3.9974663,4.3659325,-0.061830025,1.1825495,-0.075935975,4.298299,2.3758187
GM37746,7.0665817,2.7752728,4.223095,-0.06562185,7.4322,6.2335134,4.3063374,6.818156,5.8631644,4.374634,5.1343875,-0.07343912,0.0052654,-0.09008115,4.8102694,2.705638
LEFTY2,6.4811916,1.8094951,5.4636946,-0.061993364,6.638013,5.890553,3.6519597,5.9556355,4.170195,4.0736237,3.8326404,-0.058181982,3.5342164,-0.06950882,3.8179905,2.4846385
SSBP4,6.500957,1.0451722,5.0990605,-0.06043956,6.077301,6.0910845,3.656858,4.956841,4.2065406,3.6790414,3.6905289,-0.06226828,3.2347946,-0.060511325,3.5162883,1.7038853
APBB1,6.839709,1.3682593,4.8076005,-0.054388575,5.7489676,5.7052107,3.8491726,5.2888374,4.432265,3.395596,4.1790047,-0.057787497,2.8806672,-0.065648936,3.2937434,2.3786929
SEMA4C,6.526085,1.7878717,5.4873505,-0.06217155,6.630266,5.8908987,3.6599488,5.9220495,4.1629004,4.0675554,3.819633,-0.058307737,3.6120906,-0.06928966,3.7988203,2.4668436
QDPR,6.523568,1.785781,5.485303,-0.062145285,6.629929,5.886864,3.6599295,5.92298,4.1608224,4.0649867,3.816981,-0.05829113,3.6159933,-0.06924866,3.793491,2.4649951
CITED1,6.517444,1.7763934,5.4784937,-0.062033486,6.6160245,5.8800063,3.6497338,5.9047623,4.1531787,4.057913,3.8065228,-0.058193855,3.6151419,-0.06907814,3.785179,2.4600651
SMAD4,6.1339073,2.3108644,4.533766,-0.05864344,6.402286,5.729904,3.6458216,6.089236,4.9402857,4.0207133,4.391675,-0.060885508,0.9873015,-0.07601838,4.262003,2.4872262
IFITM1,6.503862,1.7859908,5.482638,-0.061960503,6.6120076,5.8802953,3.6502945,5.910044,4.148538,4.0623536,3.8065453,-0.058124986,3.6104305,-0.06914392,3.7955327,2.4623847
