,TF,Target,Label
0,8,158,1
1,97,470,1
2,97,147,1
3,97,590,1
4,107,435,1
5,109,580,1
6,109,340,1
7,122,649,1
8,122,583,1
9,148,301,1
10,148,560,1
11,148,150,1
12,150,649,1
13,193,372,1
14,193,246,1
15,208,649,1
16,208,583,1
17,229,621,1
18,229,550,1
19,229,519,1
20,229,340,1
21,229,133,1
22,229,580,1
23,229,463,1
24,229,499,1
25,331,435,1
26,331,384,1
27,368,463,1
28,368,571,1
29,368,499,1
30,368,340,1
31,368,189,1
32,368,133,1
33,368,332,1
34,368,580,1
35,375,687,1
36,384,331,1
37,384,148,1
38,384,691,1
39,384,477,1
40,389,589,1
41,400,463,1
42,400,546,1
43,400,368,1
44,400,519,1
45,400,189,1
46,400,499,1
47,400,571,1
48,400,332,1
49,406,208,1
50,435,147,1
51,435,262,1
52,435,331,1
53,435,655,1
54,436,560,1
55,436,25,1
56,442,109,1
57,462,384,1
58,494,691,1
59,494,194,1
60,506,40,1
61,560,41,1
62,560,115,1
63,560,155,1
64,560,432,1
65,560,607,1
66,560,488,1
67,560,148,1
68,560,436,1
69,560,569,1
70,560,195,1
71,560,407,1
72,560,617,1
73,583,208,1
74,583,649,1
75,649,150,1
76,649,208,1
77,649,607,1
78,649,122,1
79,655,435,1
80,655,593,1
81,655,134,1
82,655,148,1
83,655,691,1
84,687,454,1
85,690,436,1
86,690,607,1
87,691,494,1
88,691,147,1
89,691,384,1
90,691,235,1
91,8,642,0
92,8,45,0
93,8,211,0
94,8,110,0
95,8,575,0
96,8,537,0
97,8,553,0
98,8,416,0
99,8,509,0
100,8,501,0
101,8,636,0
102,8,36,0
103,8,481,0
104,8,345,0
105,8,477,0
106,8,387,0
107,8,151,0
108,8,669,0
109,8,118,0
110,8,208,0
111,8,133,0
112,8,531,0
113,8,93,0
114,8,229,0
115,8,166,0
116,8,494,0
117,8,108,0
118,8,672,0
119,8,570,0
120,8,75,0
121,8,666,0
122,8,551,0
123,8,116,0
124,8,399,0
125,8,392,0
126,8,342,0
127,8,612,0
128,8,323,0
129,8,138,0
130,8,227,0
131,8,33,0
132,8,363,0
133,8,115,0
134,8,568,0
135,8,661,0
136,8,483,0
137,8,629,0
138,8,62,0
139,8,571,0
140,8,249,0
141,8,442,0
142,8,155,0
143,8,255,0
144,8,17,0
145,8,555,0
146,8,540,0
147,8,364,0
148,8,301,0
149,8,373,0
150,8,583,0
151,8,470,0
152,8,281,0
153,8,624,0
154,8,367,0
155,8,422,0
156,8,125,0
157,8,172,0
158,8,546,0
159,8,372,0
160,8,658,0
161,8,660,0
162,8,82,0
163,8,35,0
164,8,143,0
165,8,632,0
166,8,288,0
167,8,319,0
168,8,247,0
169,8,297,0
170,8,26,0
171,8,307,0
172,8,146,0
173,8,547,0
174,8,311,0
175,8,688,0
176,8,257,0
177,8,460,0
178,8,29,0
179,8,534,0
180,8,437,0
181,8,222,0
182,8,574,0
183,8,126,0
184,8,390,0
185,8,176,0
186,8,135,0
187,8,134,0
188,8,384,0
189,8,269,0
190,8,469,0
191,8,526,0
192,8,349,0
193,8,395,0
194,8,558,0
195,8,347,0
196,8,610,0
197,8,644,0
198,8,69,0
199,8,191,0
200,8,604,0
201,8,441,0
202,8,375,0
203,8,243,0
