,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
LDHB,-0.038180903,4.351715,3.3913488,5.8899245,6.1948447,-0.022535026,-0.020121347,5.8842096,3.4196708,-0.033379856,-0.00019894846,-0.059756186,3.9628782,-0.033039417,-0.06400511,-0.01488516
TGM2,-0.038115006,4.353837,3.4205656,5.8774347,6.1448174,-0.022125239,-0.020155856,5.8800726,3.3849828,-0.033358213,0.026835077,-0.059745725,3.9741292,-0.033018935,-0.06400761,-0.014991715
EYA2,-0.03755359,4.334142,3.4303317,5.8862276,6.3614974,-0.023512203,-0.0199524,5.897668,3.4658906,-0.033601295,-0.0017166256,-0.060587347,4.0638776,-0.033663195,-0.06408824,-0.014140194
COL4A1,-0.035187304,3.411887,2.8601007,5.442336,4.356575,-0.015370579,-0.019973962,4.9079385,3.0202355,-0.024043743,-0.0009943809,-0.046598166,2.5566087,-0.026044019,-0.046952844,-0.021063127
CD63-PS,-0.03682238,4.649407,3.022666,5.1754766,5.11107,-0.014593439,-0.017249761,6.052431,3.080172,-0.033877313,1.6483675,-0.062851116,4.1925073,-0.032092877,-0.06440049,-0.016192107
TEK,-0.037525237,4.6704597,3.073105,5.242644,5.1485934,-0.014519186,-0.017445154,5.998918,3.094185,-0.034185622,1.71374,-0.06216709,4.1751695,-0.031395372,-0.06422565,-0.01679372
HOXA9,-0.038098283,4.414773,3.4853997,5.879771,6.316238,-0.0230091,-0.020236714,5.937034,3.4695513,-0.03375922,-0.00072420243,-0.06115209,4.0817533,-0.033745285,-0.0649765,-0.0146701895
AKNA,-0.035832208,3.9680347,3.0409238,5.524958,5.909157,-0.02253663,-0.01706344,5.353834,3.2760165,-0.030756691,-0.0008299138,-0.05527475,3.552899,-0.031471957,-0.059363116,-0.013499793
ITGA6,-0.036897037,4.1481905,3.3025427,5.8263893,6.3006816,-0.023978805,-0.019026853,5.7268367,3.4094896,-0.03278275,-0.0025654114,-0.058911752,3.9307911,-0.03325071,-0.062428426,-0.013459296
ENPP5,-0.03789945,4.414548,3.5034754,5.7715077,6.1162357,-0.021522164,-0.020539446,5.913378,3.3712854,-0.033295806,0.057629958,-0.060642824,4.0694637,-0.03297471,-0.06419111,-0.014930994
COQ8A,-0.03826232,4.371532,3.4163635,5.9042225,6.315534,-0.023188254,-0.020054722,5.9099884,3.490712,-0.03351186,-0.0011813198,-0.060505938,4.0111814,-0.033556845,-0.064394005,-0.014448622
IL17RA,-0.03720637,4.3069963,3.4037526,5.6267414,5.848919,-0.02008373,-0.019919585,5.7650633,3.2431874,-0.032382034,0.21043323,-0.05860379,3.8985085,-0.031419452,-0.06254885,-0.015147665
MCM5,-0.038279735,4.3486915,3.3888414,5.8926787,6.3088584,-0.023421325,-0.019671239,5.874585,3.4933486,-0.033444565,-0.0011727471,-0.060281347,3.9678013,-0.03353964,-0.0644185,-0.014403997
GAS2L3,-0.036744256,4.1578865,3.3134985,5.8039794,6.3089876,-0.023900798,-0.019128079,5.7254863,3.4040842,-0.032732185,-0.002672229,-0.05898441,3.9444134,-0.03318141,-0.06246635,-0.013449763
GATA2,-0.034522276,4.086983,2.7568362,5.0845494,5.0352817,-0.017399233,-0.015623949,5.4283495,2.8808336,-0.032066718,1.1438252,-0.05605007,3.7708542,-0.029549768,-0.058129378,-0.014805772
DHRS3,-0.03782965,4.308124,3.420273,5.9272976,6.3712306,-0.02376411,-0.019671215,5.8871956,3.4846842,-0.03367128,-0.0017855265,-0.06050424,4.0100646,-0.033934046,-0.06447109,-0.01422241
LDHD,-0.038144767,4.382501,3.3655071,5.747514,6.1336126,-0.022074735,-0.019950647,5.828156,3.4048297,-0.03298593,0.058371168,-0.05967607,3.9490108,-0.032786015,-0.063909054,-0.014818008
GM4951,-0.032938726,3.9179435,3.290202,5.422813,5.8815827,-0.021678027,-0.017230978,5.4267983,3.043575,-0.033017624,0.04677745,-0.056453057,3.6163008,-0.03149335,-0.061569374,-0.014964091
NEAT1,-0.037525237,4.6704597,3.073105,5.242644,5.1485934,-0.014519186,-0.017445154,5.998918,3.094185,-0.034185622,1.71374,-0.06216709,4.1751695,-0.031395372,-0.06422565,-0.01679372
UBASH3A,-0.03828883,4.394572,3.5047567,5.9544063,6.2769647,-0.02295187,-0.02006039,5.947684,3.4595714,-0.033998843,-0.0003258779,-0.061062608,4.0478954,-0.03393578,-0.06524865,-0.014886392
CTSS,-0.03837428,4.4419394,3.4827323,5.859002,6.21988,-0.02237991,-0.020356659,5.947586,3.460764,-0.033662945,0.015295744,-0.061075084,4.0564837,-0.033544973,-0.06497108,-0.014980007
SERPINB1A,-0.03786298,4.271855,3.3699398,5.916989,6.333967,-0.02370071,-0.01961543,5.8544245,3.4667506,-0.033420153,-0.0017589515,-0.05994063,3.9708762,-0.03365984,-0.06387565,-0.014161046
TSPAN3,-0.038344346,4.419136,3.4516854,5.895681,6.271506,-0.022793552,-0.020240827,5.943252,3.4838052,-0.03372149,-0.0004508025,-0.060871437,4.0326576,-0.033562195,-0.06483259,-0.014806377
CD93,-0.038254622,4.46564,3.4883592,5.746106,6.099193,-0.02146102,-0.020609694,5.9154577,3.3860028,-0.03332895,0.11882879,-0.060802955,4.069565,-0.032996856,-0.06455156,-0.015155746
DYNLL1,-0.038327795,4.432384,3.4300478,5.915405,6.361512,-0.023398736,-0.020228645,5.977833,3.5314124,-0.03389996,-0.0010768888,-0.061287954,4.079701,-0.0338176,-0.06499964,-0.014669463
AI504432,-0.037525237,4.6704597,3.073105,5.242644,5.1485934,-0.014519186,-0.017445154,5.998918,3.094185,-0.034185622,1.71374,-0.06216709,4.1751695,-0.031395372,-0.06422565,-0.01679372
SGMS1,-0.03806582,4.402399,3.484534,5.9205656,6.339577,-0.023086783,-0.020197496,5.954195,3.4901912,-0.033872638,-0.0010547147,-0.06112746,4.06714,-0.03385436,-0.064964496,-0.014567758
RHOH,-0.03648504,4.0998855,3.2753763,5.7715864,6.2816057,-0.024089834,-0.018607395,5.65442,3.3819475,-0.03253338,-0.002718127,-0.058412332,3.8805523,-0.033015203,-0.062124968,-0.013157423
GM45837,-0.037548948,4.6730757,3.0708122,5.244884,5.1478953,-0.0145013,-0.01742818,5.997033,3.0931208,-0.03419512,1.7161585,-0.062164027,4.176781,-0.031383906,-0.064218454,-0.016809905
LY9,-0.037349723,4.280439,3.3871388,5.862667,6.3379188,-0.023551485,-0.01980586,5.8510456,3.4456296,-0.03326989,-0.0020157227,-0.060034774,4.037704,-0.033471502,-0.06334044,-0.01385232
GSTM1,-0.03821994,4.439776,3.4798906,5.853157,6.2409983,-0.02233273,-0.02049231,5.949581,3.4601693,-0.033582747,-0.00019054032,-0.06102793,4.076607,-0.03345108,-0.064669244,-0.014832409
TEAD2,-0.03842904,4.4033513,3.4240413,5.8576055,6.2039833,-0.02238314,-0.020243946,5.903938,3.4493136,-0.03335779,-3.631763e-05,-0.06030749,3.996172,-0.033271294,-0.06440607,-0.014813982
RAB38,-0.030397475,3.930872,3.3394709,5.3204584,5.423053,-0.017013656,-0.016965283,5.4721174,3.2979178,-0.0318276,0.407891,-0.057894457,3.463084,-0.032902658,-0.0630203,-0.018781494
