,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
HOPX,1.8857843,1.6855017,1.7332871,-0.023685863,2.0637496,2.032217,0.106358536,1.6797297,0.71314067,2.9222803,-0.0071143853,-0.009579045,2.0697994,-0.02097268,1.2051051,1.9024311
NFXL1,2.4940734,2.3693922,2.4628897,-0.034114957,3.0860767,2.631337,-0.00080900703,2.5148556,1.3773557,3.5523977,-0.0126680685,-0.014808609,2.697041,-0.02735909,1.9150401,2.3586102
HDAC3,7.670439,7.7826853,8.294294,-0.11284832,10.283852,7.369391,-0.01135558,8.557166,7.6836543,8.579059,-0.070145786,-0.06697978,6.9695797,-0.09728351,7.470653,6.1342087
CDC5L,2.312459,2.1615188,2.2366767,-0.031005716,2.7971087,2.467132,-0.0003076755,2.2769513,1.1583982,3.3726132,-0.010928139,-0.013279142,2.496688,-0.025304284,1.7159593,2.2242937
SPP1,2.5779672,1.8931941,1.8613585,-0.026919683,2.3394182,2.4163072,0.15661979,1.9591348,1.4585836,2.8952503,-0.00567203,-0.013311853,2.0145597,-0.023753073,1.4070753,2.1689234
SPOCK1,6.612745,8.653756,6.643506,-0.106247306,9.88081,5.7752886,-0.01644246,7.348913,7.2533827,7.7321653,-0.07733017,-0.06235151,7.3659787,-0.09064617,8.109882,6.1040316
BACH2,2.4413586,2.3070211,2.389059,-0.033235658,3.0078394,2.5782125,-0.00071517203,2.4466357,1.3217449,3.4854248,-0.012225424,-0.014359155,2.6368196,-0.02673638,1.8636799,2.3162425
TMED2,2.0609498,1.9060028,1.8609353,-0.026662163,2.31391,2.1858752,0.080443956,1.948113,0.8198149,3.0410447,-0.007885487,-0.01128506,2.2124,-0.022891859,1.4372607,2.015106
DNMT1,2.9692075,2.8335357,2.980394,-0.041547835,3.8083246,3.049256,-0.0022251147,3.0870514,1.9703463,3.906525,-0.017283455,-0.019189686,3.0930276,-0.032542873,2.4056237,2.6817622
TSPAN9,2.5897439,2.4614294,2.5631833,-0.035643194,3.2363646,2.7164636,-0.0010962256,2.6281233,1.5021425,3.6175697,-0.013661448,-0.01573475,2.7775586,-0.02835413,2.018972,2.4207766
TAF1A,7.670439,7.7826853,8.294294,-0.11284832,10.283852,7.369391,-0.01135558,8.557166,7.6836543,8.579059,-0.070145786,-0.06697978,6.9695797,-0.09728351,7.470653,6.1342087
GLMP,7.670439,7.7826853,8.294294,-0.11284832,10.283852,7.369391,-0.01135558,8.557166,7.6836543,8.579059,-0.070145786,-0.06697978,6.9695797,-0.09728351,7.470653,6.1342087
PITX2,2.270388,2.106814,2.1872523,-0.030364292,2.7379677,2.418287,-0.00031336298,2.2318196,1.1357002,3.2941053,-0.010546715,-0.012765051,2.4555159,-0.024764521,1.6758238,2.1855416
ZBTB10,2.5688634,2.4351184,2.5217524,-0.035281464,3.2134254,2.6886976,-0.001136647,2.6111379,1.4831249,3.5919864,-0.013372089,-0.015449052,2.7443614,-0.028219556,1.9866115,2.414295
CD63,2.4883752,2.2968745,2.1718845,-0.032685414,3.159851,2.7365515,0.13744071,2.6499748,1.2792838,3.2421887,-0.013365682,-0.014544954,2.5241792,-0.027077641,2.1244235,2.1366873
GRHL1,1.5199077,1.387495,1.3683149,-0.02067228,1.9604735,1.7245339,0.011488639,1.5190156,0.6532873,2.5934486,-0.0057684896,-0.0059364554,1.8447673,-0.017583255,0.7424847,1.6669928
GM26447,7.670439,7.7826853,8.294294,-0.11284832,10.283852,7.369391,-0.01135558,8.557166,7.6836543,8.579059,-0.070145786,-0.06697978,6.9695797,-0.09728351,7.470653,6.1342087
SALL1,2.2100613,2.0482757,2.1059039,-0.029342944,2.6483955,2.3627646,-0.00015906892,2.1554847,1.0478398,3.2612393,-0.010013546,-0.012374169,2.384562,-0.024215238,1.6081836,2.1537278
TDH,2.316909,2.1653275,2.2403967,-0.031072428,2.802214,2.4646685,-0.00036086506,2.2784667,1.1636945,3.376115,-0.010823115,-0.013130368,2.5074954,-0.025403399,1.7127994,2.2322755
EZH2,2.1245375,1.985707,2.023753,-0.027794024,2.4745588,2.2821152,0.024277486,2.0165384,0.9262842,3.2093737,-0.00887758,-0.0114351725,2.3231447,-0.023597334,1.4770865,2.111564
BCLAF1,7.4000287,7.7853823,8.339958,-0.11245657,9.890805,7.1346173,-0.008923959,8.357909,7.5027833,8.604775,-0.06849801,-0.06513392,7.247625,-0.095431365,7.448674,5.820008
MCM4,2.2460093,3.157494,1.9540077,-0.035544384,3.3504834,2.075973,-0.0044115228,2.2593648,1.5140897,3.383814,-0.019517208,-0.015098082,3.197612,-0.027254865,2.5819988,2.5611763
NR2F6,3.140636,3.0250328,3.1832843,-0.044304308,4.093036,3.2030628,-0.0028218615,3.3339791,2.1809046,4.0744824,-0.019163817,-0.020708634,3.254304,-0.03472492,2.5866928,2.8135767
COPS2,7.670439,7.7826853,8.294294,-0.11284832,10.283852,7.369391,-0.01135558,8.557166,7.6836543,8.579059,-0.070145786,-0.06697978,6.9695797,-0.09728351,7.470653,6.1342087
UNG,2.4274383,2.331586,2.2085717,-0.031075004,2.9422233,2.4752471,-0.0014372325,2.1503131,1.2290312,3.4269757,-0.0140551,-0.014152441,2.4441438,-0.027412683,2.0231004,2.2317216
CKB,2.6119673,2.4878533,2.5916097,-0.03601958,3.2847626,2.731677,-0.0012870952,2.6730614,1.5335966,3.6267745,-0.014053732,-0.015928898,2.7973568,-0.028628394,2.0508766,2.4367588
HDGF,2.5524278,2.448937,2.550635,-0.035102423,3.1763384,2.6893563,-0.0009679242,2.5911245,1.4435016,3.633408,-0.013336587,-0.015334885,2.7738895,-0.02807191,1.9806156,2.4043303
TNFAIP3,2.1569548,1.9757816,2.0441568,-0.028196428,2.531585,2.3077981,0.008165084,2.0803056,0.9821869,3.1908462,-0.009314161,-0.011753152,2.3210392,-0.023592766,1.5311321,2.0982115
NR1D2,1.958749,2.3264983,1.9387981,-0.033673134,3.213425,2.1065576,0.16430119,2.6087742,1.4975076,4.099122,-0.010260655,-0.015111751,2.430851,-0.03378062,1.4160212,2.1260989
SAP30,2.1647818,2.0039237,2.0507169,-0.028648084,2.5712335,2.3155122,-1.06062735e-05,2.0796099,1.0014898,3.2325387,-0.0093290545,-0.0117824795,2.3513641,-0.023912331,1.5371442,2.1372313
PLOD1,2.2313914,2.0696683,2.136101,-0.029803345,2.6861236,2.3871882,-0.0001973205,2.1814725,1.0809205,3.291926,-0.010084401,-0.01247857,2.4162037,-0.024540432,1.6223089,2.1780488
TFCP2L1,7.670439,7.7826853,8.294294,-0.11284832,10.283852,7.369391,-0.01135558,8.557166,7.6836543,8.579059,-0.070145786,-0.06697978,6.9695797,-0.09728351,7.470653,6.1342087
P3H4,7.6710787,7.782631,8.292778,-0.11283415,10.282299,7.369517,-0.011345791,8.555511,7.68313,8.5800905,-0.07013785,-0.06696289,6.9689417,-0.09727575,7.4714575,6.13362
CBX6,7.670439,7.7826853,8.294294,-0.11284832,10.283852,7.369391,-0.01135558,8.557166,7.6836543,8.579059,-0.070145786,-0.06697978,6.9695797,-0.09728351,7.470653,6.1342087
ELAVL2,2.3475974,2.1998694,2.275874,-0.031804487,2.874073,2.490394,-0.000527518,2.3308694,1.2288165,3.3767138,-0.011381004,-0.01352401,2.5447664,-0.025707996,1.7673578,2.2510633
NR2F2,3.132835,3.0204062,3.1686807,-0.04401226,4.0562725,3.19879,-0.0027212908,3.2916014,2.1413188,4.0733376,-0.018921258,-0.02050761,3.2531404,-0.03441852,2.5869644,2.7974534
