,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MTAP,-0.05889067,-0.08161248,-0.10198383,-0.07357631,-0.05873274,-5.479358e-05,-0.058841255,-0.0817216,1.9517753,1.9183915,-0.002677796,-0.07949143,3.3549411,-0.06299578,5.786889,6.071069
TAF7,-0.056507196,-0.07830236,-0.0985322,-0.07103743,-0.056692217,0.00017271191,-0.056602925,-0.07851153,1.8923881,1.8503027,-0.002874971,-0.0768038,3.2483969,-0.060271006,5.595135,5.8648114
P4HA2,-0.05350819,-0.070238516,-0.08384526,-0.067850426,-0.062236432,0.81948817,-0.04338893,-0.068520136,1.086791,1.9149947,-0.012554967,-0.07470894,3.3217666,-0.052889977,4.786267,5.5039983
EYA3,-0.05569492,-0.077172786,-0.097419105,-0.0701531,-0.05597873,0.0013656989,-0.05584405,-0.07746351,1.8654191,1.8216939,-0.0029308246,-0.07589388,3.2058163,-0.059395798,5.5328326,5.7781057
ZNF202,-0.06404162,-0.08969919,-0.1111279,-0.079653755,-0.063941695,-0.0007808002,-0.06417811,-0.08961247,2.1075337,2.042924,-0.0029810607,-0.0859813,3.658348,-0.069613434,6.194781,6.6387296
PPIL1,-0.05889067,-0.08161248,-0.10198383,-0.07357631,-0.05873274,-5.479358e-05,-0.058841255,-0.0817216,1.9517753,1.9183915,-0.002677796,-0.07949143,3.3549411,-0.06299578,5.786889,6.071069
HIPK2,-0.039301604,-0.070117846,-0.08239491,-0.063585274,-0.0409957,0.40635142,-0.042363357,-0.069438525,1.8466918,0.79807997,0.44657773,-0.074882194,2.1756313,-0.06898939,4.338644,5.0005913
TFRC,-0.056237996,-0.07793857,-0.09816518,-0.070758455,-0.056450427,0.0024178997,-0.05635117,-0.07818443,1.8866212,1.8408971,-0.002895103,-0.076519385,3.235324,-0.059977252,5.5760536,5.838161
NUDT15,-0.056770362,-0.07863953,-0.09890321,-0.07130664,-0.056905773,0.0015939251,-0.05685974,-0.07888016,1.8958995,1.8554299,-0.002869321,-0.07709651,3.2603302,-0.060551535,5.617656,5.8838444
SMOX,-0.06301183,-0.093103684,-0.104462825,-0.069600984,-0.06359002,-0.0024094672,-0.065608226,-0.09005553,2.6006873,2.1888757,-0.005728154,-0.08165101,2.7042468,-0.068865925,5.281048,7.0542436
