,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MYO1G,10.101022,-0.08329143,3.9642744,7.48819,-0.081782624,-0.0014980898,-0.13738608,-0.13567637,-0.055869117,8.319565,5.5439844,-0.04775097,11.805172,3.9776669,-0.14357774,-0.057025373
PIK3C3,10.105275,-0.083244644,3.9655447,7.484279,-0.08184232,-0.0014629695,-0.13746108,-0.13563016,-0.055802304,8.31908,5.5479646,-0.047726925,11.809461,3.9813848,-0.1435087,-0.057067793
F11R,10.101022,-0.08329143,3.9642744,7.48819,-0.081782624,-0.0014980898,-0.13738608,-0.13567637,-0.055869117,8.319565,5.5439844,-0.04775097,11.805172,3.9776669,-0.14357774,-0.057025373
LEPROT,10.101022,-0.08329143,3.9642744,7.48819,-0.081782624,-0.0014980898,-0.13738608,-0.13567637,-0.055869117,8.319565,5.5439844,-0.04775097,11.805172,3.9776669,-0.14357774,-0.057025373
IRF1,5.887309,-0.052465007,1.9491171,3.9514496,-0.048944753,-0.0013911892,-0.09609275,-0.08265631,-0.04380598,5.0747447,3.0693922,-0.021294145,7.440616,1.942065,-0.09287222,-0.02986153
CCNG1,10.101022,-0.08329143,3.9642744,7.48819,-0.081782624,-0.0014980898,-0.13738608,-0.13567637,-0.055869117,8.319565,5.5439844,-0.04775097,11.805172,3.9776669,-0.14357774,-0.057025373
ANKRD27,10.101022,-0.08329143,3.9642744,7.48819,-0.081782624,-0.0014980898,-0.13738608,-0.13567637,-0.055869117,8.319565,5.5439844,-0.04775097,11.805172,3.9776669,-0.14357774,-0.057025373
GIMAP1,10.101022,-0.08329143,3.9642744,7.48819,-0.081782624,-0.0014980898,-0.13738608,-0.13567637,-0.055869117,8.319565,5.5439844,-0.04775097,11.805172,3.9776669,-0.14357774,-0.057025373
MFGE8,10.09261,-0.083315104,3.9574184,7.4854913,-0.081812866,-0.0014917501,-0.13728079,-0.13557148,-0.055785835,8.312534,5.550355,-0.0476619,11.793024,3.982689,-0.1435349,-0.05694009
SEH1L,5.362505,-0.045809325,2.0720494,4.141861,-0.044641145,-0.0037629146,-0.08024734,-0.078373834,-0.034082327,4.8079247,2.8492968,-0.026232533,6.9090304,2.2224488,-0.088021874,-0.029353479
GIMAP5,10.101022,-0.08329143,3.9642744,7.48819,-0.081782624,-0.0014980898,-0.13738608,-0.13567637,-0.055869117,8.319565,5.5439844,-0.04775097,11.805172,3.9776669,-0.14357774,-0.057025373
TARS,10.101022,-0.08329143,3.9642744,7.48819,-0.081782624,-0.0014980898,-0.13738608,-0.13567637,-0.055869117,8.319565,5.5439844,-0.04775097,11.805172,3.9776669,-0.14357774,-0.057025373
ARHGAP4,10.101022,-0.08329143,3.9642744,7.48819,-0.081782624,-0.0014980898,-0.13738608,-0.13567637,-0.055869117,8.319565,5.5439844,-0.04775097,11.805172,3.9776669,-0.14357774,-0.057025373
STEAP3,10.101022,-0.08329143,3.9642744,7.48819,-0.081782624,-0.0014980898,-0.13738608,-0.13567637,-0.055869117,8.319565,5.5439844,-0.04775097,11.805172,3.9776669,-0.14357774,-0.057025373
